SKU,NAME,CASE QTY,PRICE EACH,PRICE BREAK 1,PRICE BREAK 2,PRICE BREAK 3,PRICE BREAK 4,PRICE BREAK 5,CATALOG,PAGES,PREVIOUS PRICE,PREVIOUS PRICE BREAK 1,PREVIOUS PRICE BREAK 2,PREVIOUS PRICE BREAK 3,PREVIOUS PRICE BREAK 4,PREVIOUS PRICE BREAK 5,LAST PRICE CHANGE DATE,Verification_Status,Product_Category,Related_SKU_Prefix
LTM7006,Polar Camel 22 oz. Teal Skinny Tumbler with Slider Lid,24,11.4,9.7,9.35,8.95,0,0,CATALOG24,33         ,10.85,9.25,8.9,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7007,Polar Camel 22 oz. Light Blue Skinny Tumbler with Slider Lid,24,11.4,9.7,9.35,8.95,0,0,CATALOG24,33         ,10.85,9.25,8.9,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7008,Polar Camel 22 oz. Light Purple Skinny Tumbler with Slider Lid,24,11.4,9.7,9.35,8.95,0,0,CATALOG24,33         ,10.85,9.25,8.9,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7009,Polar Camel 22 oz. Purple Skinny Tumbler with Slider Lid,24,11.4,9.7,9.35,8.95,0,0,CATALOG24,33         ,10.85,9.25,8.9,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7010,Polar Camel 22 oz. Dark Gray Skinny Tumbler with Slider Lid,24,11.4,9.7,9.35,8.95,0,0,CATALOG24,34         ,10.85,9.25,8.9,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7011,Polar Camel 22 oz. Navy Blue Skinny Tumbler with Slider Lid,24,11.4,9.7,9.35,8.95,0,0,CATALOG24,34         ,10.85,9.25,8.9,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7012,Polar Camel 22 oz. Orange Skinny Tumbler with Slider Lid,24,11.4,9.7,9.35,8.95,0,0,CATALOG24,34         ,10.85,9.25,8.9,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7013,Polar Camel 22 oz. Maroon Skinny Tumbler with Slider Lid,24,11.4,9.7,9.35,8.95,0,0,CATALOG24,34         ,10.85,9.25,8.9,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7014,Polar Camel 22 oz. White Skinny Tumbler with Slider Lid,24,11.4,9.7,9.35,8.95,0,0,CATALOG24,34         ,10.85,9.25,8.9,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7015,Polar Camel 22 oz. Green Skinny Tumbler with Slider Lid,24,11.4,9.7,9.35,8.95,0,0,CATALOG24,34         ,10.85,9.25,8.9,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7016,Polar Camel 22 oz. Yellow Skinny Tumbler with Slider Lid,24,11.4,9.7,9.35,8.95,0,0,CATALOG24,34         ,10.85,9.25,8.9,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7017,Polar Camel 22 oz. Coral Skinny Tumbler with Slider Lid,24,11.4,9.7,9.35,8.95,0,0,CATALOG24,34         ,10.85,9.25,8.9,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7018,Polar Camel 22 oz. Olive Green Skinny Tumbler with Slider Lid,24,11.4,9.7,9.35,8.95,0,0,CATALOG24,34         ,10.85,9.25,8.9,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7030,Polar Camel 22 oz. Black/Ghost Black Skinny Tumbler,24,12.2,10.45,10.1,9.7,0,0,CATALOG24,0          ,11.6,9.95,9.6,9.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7031,Polar Camel 22 oz. White/Ghost Black Skinny Tumbler,24,12.2,10.45,10.1,9.7,0,0,CATALOG24,0          ,11.6,9.95,9.6,9.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7050,Polar Camel 22 oz. Black/Rose Gold Skinny Tumbler,24,12.2,10.45,10.1,9.7,0,0,CATALOG24,0          ,11.6,9.95,9.6,9.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7051,Polar Camel 22 oz. White/Rose Gold Skinny Tumbler,24,12.2,10.45,10.1,9.7,0,0,CATALOG24,0          ,11.6,9.95,9.6,9.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7065,Polar Camel 22 oz. Black/Prism Skinny Tumbler,24,12.2,10.45,10.1,9.7,0,0,CATALOG24,0          ,11.6,9.95,9.6,9.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7066,Polar Camel 22 oz. White/Prism Skinny Tumbler,24,12.2,10.45,10.1,9.7,0,0,CATALOG24,0          ,11.6,9.95,9.6,9.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7101,Polar Camel 10 oz. Stainless Steel Vacuum Insulated Ringneck Tumbler with Clear Lid,24,6.5,5.35,5.15,4.9,0,0,CATALOG24,59         ,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LTM
LTM7102,Polar Camel 10 oz. Black Vacuum Insulated Ringneck Tumbler with Clear Lid,24,10.1,8.4,8.1,7.75,0,0,CATALOG24,75         ,9.6,8,7.7,7.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7103,Polar Camel 10 oz. Red Vacuum Insulated Ringneck Tumbler with Clear Lid,24,10.1,8.4,8.1,7.75,0,0,CATALOG24,75         ,9.6,8,7.7,7.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7104,Polar Camel 10 oz. Royal Blue Vacuum Insulated Ringneck Tumbler with Clear Lid,24,10.1,8.4,8.1,7.75,0,0,CATALOG24,75         ,9.6,8,7.7,7.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7105,Polar Camel 10 oz. Pink Vacuum Insulated Ringneck Tumbler with Clear Lid,24,10.1,8.4,8.1,7.75,0,0,CATALOG24,75         ,9.6,8,7.7,7.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7106,Polar Camel 10 oz. Teal Vacuum Insulated Ringneck Tumbler with Clear Lid,24,10.1,8.4,8.1,7.75,0,0,CATALOG24,75         ,9.6,8,7.7,7.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7109,Polar Camel 10 oz. Purple Vacuum Insulated Ringneck Tumbler with Clear Lid,24,10.1,8.4,8.1,7.75,0,0,CATALOG24,75         ,9.6,8,7.7,7.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7111,Polar Camel 10 oz. Navy Blue Vacuum Insulated Ringneck Tumbler with Clear Lid,24,10.1,8.4,8.1,7.75,0,0,CATALOG24,75         ,9.6,8,7.7,7.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7113,Polar Camel 10 oz. Maroon Vacuum Insulated Ringneck Tumbler with Clear Lid,24,6.95,5.8,5.6,5.35,0,0,CATALOG24,59         ,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LTM
LTM7114,Polar Camel 10 oz. White Vacuum Insulated Ringneck Tumbler with Clear Lid,24,10.1,8.4,8.1,7.75,0,0,CATALOG24,75         ,9.6,8,7.7,7.4,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7201,Polar Camel 20 oz. Stainless Steel Ringneck Tumbler with Logo Lid,24,9.35,7.6,7.3,7,0,0,CATALOG24,45         ,8.9,7.25,6.95,6.65,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7202,Polar Camel 20 oz. Full Black Ringneck Tumbler with Logo Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,45         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
